id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle,ang
5190,14.439456,9.694075,0.011036,0.000000,1.000000,103,0.011058,0.000001,0.000000,1.463108,10.813128,103.897229
5153,10.278000,9.883846,0.010717,0.008191,1.000000,123,0.009564,0.000001,0.000000,0.279721,10.148738,87.968955
5188,11.531300,9.716815,0.011739,0.000122,1.000000,134,0.011641,0.000001,0.000000,0.330969,10.623378,99.012973
5189,16.418371,9.690662,0.009392,0.000000,1.000000,134,0.009409,0.000001,0.000000,1.470512,11.048057,83.092270
5153,10.783887,9.777356,0.009771,0.001468,1.000000,124,0.009575,0.000001,0.000000,0.301485,10.278304,87.996581
5184,12.296988,60.629040,0.221946,0.000065,1.000000,141,0.013146,0.000001,0.000000,1.294849,14.263315,72.413166
5188,12.455275,9.698307,0.011644,0.000004,1.000000,135,0.011621,0.000001,0.000000,0.301979,10.743035,98.944420
5189,17.412020,9.689683,0.009395,0.000000,1.000000,135,0.009429,0.000001,0.000000,1.469892,11.182164,83.120666
5184,12.297009,61.629143,0.221946,0.000065,1.000000,142,0.013102,0.000001,0.000000,1.297745,14.359539,72.535789
5188,13.440517,9.694960,0.011626,0.000001,1.000000,136,0.011593,0.000001,0.000000,0.271993,10.852743,98.888877
5189,18.405882,9.688773,0.009401,0.000000,1.000000,136,0.009443,0.000001,0.000000,1.470776,11.310676,83.177072
5190,15.432012,9.692683,0.011043,0.000000,1.000000,106,0.011045,0.000001,0.000000,1.462674,11.194987,103.241208
5153,11.537386,9.717359,0.009591,0.000119,1.000000,126,0.009590,0.000001,0.000000,0.345555,10.533247,88.100218
5184,12.296990,62.629047,0.221946,0.000065,1.000000,143,0.013057,0.000001,0.000000,1.300657,14.453879,72.664093
5188,14.431823,9.693170,0.011611,0.000000,1.000000,137,0.011569,0.000001,0.000000,0.245617,10.964997,98.857236
5189,19.399967,9.687949,0.009406,0.000000,1.000000,137,0.009456,0.000001,0.000000,1.469553,11.438392,83.230719
5190,16.425171,9.691504,0.011044,0.000000,1.000000,107,0.011023,0.000001,0.000000,1.465483,11.300474,103.093794
5153,12.462370,9.699102,0.009590,0.000004,1.000000,127,0.009589,0.000001,0.000000,0.362947,10.653136,88.136202
5184,12.296948,63.628834,0.221946,0.000065,1.000000,144,0.012996,0.000001,0.000000,1.303037,14.541069,72.861421
5189,20.394297,9.687227,0.009412,0.000000,1.000000,138,0.009471,0.000001,0.000000,1.465492,11.572130,83.340681
5153,13.447851,9.695838,0.009589,0.000001,1.000000,128,0.009587,0.000001,0.000000,0.375655,10.772935,88.194222
5184,12.296953,64.628860,0.221946,0.000065,1.000000,145,0.012937,0.000001,0.000000,1.303342,14.627357,73.055979
5188,15.424386,9.691789,0.011598,0.000000,1.000000,139,0.011509,0.000001,0.000000,0.201530,11.187366,98.732097
5189,21.388924,9.686626,0.009419,0.000000,1.000000,139,0.009476,0.000001,0.000000,1.459528,11.694235,83.454726
5190,17.418934,9.690588,0.011040,0.000000,1.000000,109,0.010993,0.000001,0.000000,1.463285,11.524775,102.951156
5153,14.439174,9.694050,0.009588,0.000000,1.000000,129,0.009574,0.000001,0.000000,0.385407,10.880037,88.208323
5184,12.296972,65.628960,0.221946,0.000065,1.000000,146,0.012870,0.000001,0.000000,1.302218,14.710184,73.279868
5189,22.383684,9.686070,0.009424,0.000000,1.000000,140,0.009497,0.000001,0.000000,1.449237,11.839065,83.604161
5190,18.412779,9.689671,0.011032,0.000000,1.000000,110,0.010982,0.000001,0.000000,1.459430,11.640883,102.909585
5153,15.431684,9.692635,0.009584,0.000000,1.000000,130,0.009565,0.000001,0.000000,0.405215,11.112390,88.285933
5154,10.000000,10.000000,0.009915,0.027778,1.000000,82,0.010749,0.000001,0.000000,1.331582,10.251718,90.429809
5184,12.296976,66.628983,0.221946,0.000065,1.000000,147,0.012763,0.000001,0.000000,1.297810,14.886392,73.640642
5188,16.417542,9.690619,0.011577,0.000000,1.000000,141,0.011419,0.000001,0.000000,0.150230,11.521712,98.517164
5153,16.424795,9.691429,0.009580,0.000000,1.000000,131,0.009570,0.000001,0.000000,0.407782,11.239452,88.268104
5184,12.296952,67.628853,0.221946,0.000065,1.000000,148,0.012723,0.000001,0.000000,1.290943,14.983142,73.769712
5188,17.411169,9.689651,0.011547,0.000000,1.000000,142,0.011392,0.000001,0.000000,0.139809,11.636976,98.429976
5190,19.406906,9.688869,0.011025,0.000000,1.000000,112,0.010942,0.000001,0.000000,1.449351,11.980746,102.592028
5153,17.418333,9.690390,0.009578,0.000000,1.000000,132,0.009577,0.000001,0.000000,0.407811,11.369472,88.296363
5154,10.278078,9.883816,0.010503,0.008186,1.000000,84,0.010734,0.000001,0.000000,1.312327,10.505774,90.353121
5157,10.000000,10.000000,0.011346,0.027778,1.000000,84,0.011124,0.000001,0.000000,0.537094,10.272598,90.057566
5184,12.296944,68.628807,0.221946,0.000065,1.000000,149,0.012680,0.000001,0.000000,1.283628,15.076816,73.908209
5190,20.401497,9.688272,0.011015,0.000000,1.000000,113,0.010950,0.000001,0.000000,1.440165,12.118131,102.418598
5153,18.412182,9.689472,0.009578,0.000000,1.000000,133,0.009583,0.000001,0.000000,0.404317,11.498368,88.296069
5154,10.784085,9.777333,0.010693,0.001467,1.000000,85,0.010725,0.000001,0.000000,1.298916,10.630446,90.306643
5157,10.278106,9.883837,0.011190,0.008186,1.000000,85,0.011127,0.000001,0.000000,0.531371,10.416869,90.041632
5184,12.296943,69.628799,0.221946,0.000065,1.000000,150,0.012642,0.000001,0.000000,1.274605,15.172595,74.031596
5188,18.405104,9.688801,0.011522,0.000000,1.000000,144,0.011350,0.000001,0.000000,0.128378,11.876173,98.285067
5190,21.396183,9.687696,0.011008,0.000000,1.000000,114,0.010966,0.000001,0.000000,1.428418,12.264115,102.227678
5153,19.406433,9.688729,0.009578,0.000000,1.000000,134,0.009588,0.000001,0.000000,0.400704,11.628122,88.280124
5157,10.784083,9.777325,0.011139,0.001467,1.000000,86,0.011126,0.000001,0.000000,0.525897,10.559908,89.999751
5188,19.399206,9.688011,0.011498,0.000000,1.000000,145,0.011327,0.000001,0.000000,0.124080,11.996783,98.179602
5153,20.400837,9.688037,0.009580,0.000000,1.000000,135,0.009591,0.000001,0.000000,0.399064,11.755036,88.265960
5154,11.537667,9.717337,0.010722,0.000118,1.000000,87,0.010721,0.000001,0.000000,1.274518,10.897411,90.173548
5188,20.393560,9.687322,0.011478,0.000000,1.000000,146,0.011302,0.000001,0.000000,0.118405,12.114887,98.088495
5190,22.391024,9.687176,0.011004,0.000000,1.000000,116,0.010945,0.000001,0.000000,1.410508,12.501571,101.917194
5153,21.395559,9.687475,0.009581,0.000000,1.000000,136,0.009595,0.000001,0.000000,0.399346,11.885276,88.276857
5157,11.537701,9.717355,0.011127,0.000118,1.000000,88,0.011122,0.000001,0.000000,0.521607,10.843464,89.964542
5188,21.387968,9.686646,0.011459,0.000000,1.000000,147,0.011282,0.000001,0.000000,0.111337,12.236899,98.026695
5197,10.000000,10.000000,0.012098,0.027778,1.000000,71,0.011672,0.000001,0.000000,1.483608,10.038981,90.412180
5148,10.000000,10.000000,0.010545,0.027778,1.000000,87,0.010048,0.000001,0.000000,1.647944,10.072552,91.979882
5153,22.390465,9.686981,0.009582,0.000000,1.000000,137,0.009605,0.000001,0.000000,0.402121,12.023128,88.311179
5157,12.462727,9.699098,0.011122,0.000004,1.000000,89,0.011121,0.000001,0.000000,0.522857,10.986920,89.973864
5188,22.382465,9.686001,0.011441,0.000000,1.000000,148,0.011267,0.000001,0.000000,0.101878,12.363920,97.963882
5197,10.278106,9.883837,0.011798,0.008186,1.000000,72,0.011676,0.000001,0.000000,1.470161,10.186133,90.382810
5148,10.278106,9.883837,0.010195,0.008186,1.000000,88,0.010052,0.000001,0.000000,1.632128,10.197679,91.991892
5154,12.462770,9.699142,0.010721,0.000004,1.000000,90,0.010693,0.000001,0.000000,1.246761,11.270509,90.153202
5197,10.784083,9.777325,0.011698,0.001467,1.000000,73,0.011647,0.000001,0.000000,1.456685,10.303670,90.438754
5148,10.784114,9.777351,0.010078,0.001467,1.000000,89,0.010059,0.000001,0.000000,1.614814,10.325977,91.985513
5157,13.448168,9.695801,0.011122,0.000001,1.000000,91,0.011137,0.000001,0.000000,0.518989,11.291368,90.058829
5197,11.537665,9.717328,0.011651,0.000118,1.000000,74,0.011628,0.000001,0.000000,1.441302,10.429706,90.461685
5148,11.537736,9.717387,0.010061,0.000118,1.000000,90,0.010064,0.000001,0.000000,1.602593,10.453639,92.018462
5154,13.448218,9.695850,0.010699,0.000001,1.000000,92,0.010669,0.000001,0.000000,1.228814,11.513169,90.196525
5197,12.462686,9.699068,0.011629,0.000004,1.000000,75,0.011631,0.000001,0.000000,1.429451,10.576240,90.479241
5148,12.462729,9.699106,0.010064,0.000004,1.000000,91,0.010065,0.000001,0.000000,1.595169,10.577573,92.045529
5154,14.439602,9.694105,0.010686,0.000000,1.000000,93,0.010671,0.000001,0.000000,1.226240,11.648390,90.186595
5157,14.439486,9.694010,0.011128,0.000000,1.000000,93,0.011142,0.000001,0.000000,0.530561,11.588706,90.088853
5197,13.448119,9.695767,0.011630,0.000001,1.000000,76,0.011622,0.000001,0.000000,1.423349,10.711885,90.495963
5140,10.000000,10.000000,0.010239,0.027778,1.000000,134,0.008501,0.000001,0.000000,1.857943,10.014587,112.783837
5148,13.448121,9.695777,0.010065,0.000001,1.000000,92,0.010070,0.000001,0.000000,1.591028,10.705385,92.049322
5154,15.432117,9.692691,0.010681,0.000000,1.000000,94,0.010666,0.000001,0.000000,1.227563,11.777490,90.186456
5157,15.431915,9.692543,0.011133,0.000000,1.000000,94,0.011140,0.000001,0.000000,0.543088,11.731485,90.092455
5197,14.439539,9.694043,0.011627,0.000000,1.000000,77,0.011618,0.000001,0.000000,1.421067,10.851191,90.493015
5140,10.278051,9.883806,0.009013,0.008187,1.000000,135,0.008488,0.000001,0.000000,1.852312,10.103804,112.582885
5148,14.439487,9.694018,0.010067,0.000000,1.000000,93,0.010066,0.000001,0.000000,1.586756,10.824391,92.068069
5154,16.425220,9.691483,0.010678,0.000000,1.000000,95,0.010682,0.000001,0.000000,1.226250,11.928597,90.176016
5157,16.425058,9.691357,0.011134,0.000000,1.000000,95,0.011138,0.000001,0.000000,0.553926,11.875037,90.101334
5197,15.432044,9.692624,0.011624,0.000000,1.000000,78,0.011622,0.000001,0.000000,1.416771,10.997828,90.503438
5148,15.432046,9.692632,0.010067,0.000000,1.000000,94,0.010069,0.000001,0.000000,1.577059,10.950496,92.060783
5154,17.418741,9.690434,0.010678,0.000000,1.000000,96,0.010700,0.000001,0.000000,1.220539,12.083801,90.125538
5197,16.425135,9.691406,0.011624,0.000000,1.000000,79,0.011623,0.000001,0.000000,1.408072,11.142650,90.489549
5148,16.425213,9.691458,0.010068,0.000000,1.000000,95,0.010074,0.000001,0.000000,1.562528,11.077274,91.968967
5154,18.412647,9.689546,0.010682,0.000000,1.000000,97,0.010711,0.000001,0.000000,1.211620,12.228407,90.011004
5157,17.418550,9.690292,0.011135,0.000000,1.000000,97,0.011138,0.000001,0.000000,0.557998,12.166639,90.037726
5197,17.418724,9.690393,0.011624,0.000000,1.000000,80,0.011622,0.000001,0.000000,1.395370,11.283652,90.407634
5148,17.418896,9.690496,0.010069,0.000000,1.000000,96,0.010077,0.000001,0.000000,1.543741,11.204944,91.923609
5154,19.406862,9.688785,0.010686,0.000000,1.000000,98,0.010733,0.000001,0.000000,1.196524,12.389903,89.914473
5157,18.412523,9.689440,0.011135,0.000000,1.000000,98,0.011133,0.000001,0.000000,0.551852,12.309747,89.978792
5197,18.412626,9.689504,0.011623,0.000000,1.000000,81,0.011635,0.000001,0.000000,1.376442,11.441162,90.328321
5148,18.412827,9.689622,0.010070,0.000000,1.000000,97,0.010080,0.000001,0.000000,1.525491,11.331933,91.915356
5154,20.401443,9.688177,0.010692,0.000000,1.000000,99,0.010754,0.000001,0.000000,1.181170,12.549045,89.856986
5197,19.406731,9.688690,0.011625,0.000000,1.000000,82,0.011644,0.000001,0.000000,1.357142,11.593658,90.323462
5148,19.406960,9.688820,0.010071,0.000000,1.000000,98,0.010092,0.000001,0.000000,1.505716,11.466634,91.927391
5154,21.395987,9.687540,0.010698,0.000000,1.000000,100,0.010757,0.000001,0.000000,1.166168,12.687645,89.825769
5197,20.401176,9.688019,0.011627,0.000000,1.000000,83,0.011642,0.000001,0.000000,1.338645,11.734327,90.310068
5148,20.401434,9.688162,0.010074,0.000000,1.000000,99,0.010086,0.000001,0.000000,1.489231,11.582873,91.939280
5154,22.390657,9.686949,0.010704,0.000000,1.000000,101,0.010762,0.000001,0.000000,1.153151,12.827858,89.803202
5157,19.406723,9.688671,0.011135,0.000000,1.000000,101,0.011145,0.000001,0.000000,0.529877,12.768421,89.953306
5195,10.000000,10.000000,0.011363,0.027778,1.000000,84,0.010181,0.000001,0.000000,1.628425,10.094939,90.441838
5197,21.395548,9.687301,0.011629,0.000000,1.000000,84,0.011645,0.000001,0.000000,1.322594,11.880379,90.282278
5148,21.396109,9.687578,0.010075,0.000000,1.000000,100,0.010088,0.000001,0.000000,1.471300,11.707462,91.988495
5157,20.401165,9.687997,0.011136,0.000000,1.000000,102,0.011145,0.000001,0.000000,0.521253,12.917349,89.974388
5195,10.278078,9.883820,0.010529,0.008186,1.000000,85,0.010186,0.000001,0.000000,1.606157,10.218278,90.511514
5197,22.390303,9.686738,0.011630,0.000000,1.000000,85,0.011632,0.000001,0.000000,1.306103,12.009785,90.326264
5148,22.390640,9.686926,0.010076,0.000000,1.000000,101,0.010086,0.000001,0.000000,1.452903,11.827173,92.027663
5157,21.395666,9.687335,0.011137,0.000000,1.000000,103,0.011147,0.000001,0.000000,0.511591,13.067881,90.008223
5195,10.784085,9.777342,0.010248,0.001467,1.000000,86,0.010196,0.000001,0.000000,1.584298,10.345454,90.443623
5157,22.390436,9.686780,0.011138,0.000000,1.000000,104,0.011140,0.000001,0.000000,0.503882,13.209599,90.005210
5191,10.000000,10.000000,0.014120,0.027778,1.000000,133,0.007914,0.000001,0.000000,0.177104,10.021366,86.450395
5195,11.537634,9.717322,0.010201,0.000118,1.000000,87,0.010213,0.000001,0.000000,1.558663,10.480589,90.500317
5131,10.000000,10.000000,0.012445,0.027778,1.000000,73,0.011669,0.000001,0.000000,0.494062,10.137723,88.887118
5191,10.277814,9.883827,0.009744,0.008198,1.000000,134,0.007922,0.000001,0.000000,0.181832,10.130017,86.458499
5191,10.783484,9.777289,0.008249,0.001470,1.000000,135,0.007937,0.000001,0.000000,0.198053,10.248638,86.443160
5195,12.462648,9.699060,0.010213,0.000004,1.000000,89,0.010231,0.000001,0.000000,1.537402,10.734754,90.536990
5131,10.278078,9.883816,0.011898,0.008186,1.000000,75,0.011682,0.000001,0.000000,0.519259,10.454861,88.855790
5195,13.448076,9.695756,0.010227,0.000001,1.000000,90,0.010232,0.000001,0.000000,1.531884,10.854120,90.515155
5131,10.784083,9.777331,0.011721,0.001467,1.000000,76,0.011664,0.000001,0.000000,0.531248,10.601335,88.927401
5191,11.536771,9.717218,0.007962,0.000119,1.000000,137,0.007968,0.000001,0.000000,0.228590,10.499258,86.541038
5195,14.439489,9.694029,0.010229,0.000000,1.000000,91,0.010229,0.000001,0.000000,1.524735,10.977250,90.558336
5131,11.537667,9.717337,0.011669,0.000118,1.000000,77,0.011656,0.000001,0.000000,0.538970,10.731598,89.070016
5191,12.461662,9.698935,0.007968,0.000004,1.000000,138,0.007983,0.000001,0.000000,0.241027,10.613796,86.693447
5195,15.432050,9.692642,0.010229,0.000000,1.000000,92,0.010227,0.000001,0.000000,1.515553,11.082741,90.656928
5131,12.462729,9.699109,0.011656,0.000004,1.000000,78,0.011658,0.000001,0.000000,0.544872,10.887623,89.224749
5191,13.447075,9.695630,0.007980,0.000001,1.000000,139,0.008013,0.000001,0.000000,0.251948,10.759801,86.841504
5131,13.448217,9.695848,0.011658,0.000001,1.000000,79,0.011666,0.000001,0.000000,0.549294,11.048738,89.328793
5195,16.425289,9.691510,0.010229,0.000000,1.000000,94,0.010244,0.000001,0.000000,1.490445,11.332980,90.858361
5131,14.439600,9.694101,0.011661,0.000000,1.000000,80,0.011661,0.000001,0.000000,0.548870,11.195221,89.320206
5191,14.438381,9.693833,0.007994,0.000000,1.000000,141,0.008059,0.000001,0.000000,0.263511,11.031003,86.986334
5195,17.418985,9.690557,0.010232,0.000000,1.000000,95,0.010238,0.000001,0.000000,1.480009,11.442261,90.804303
5131,15.432052,9.692648,0.011661,0.000000,1.000000,81,0.011643,0.000001,0.000000,0.544545,11.330216,89.326536
5191,15.430893,9.692420,0.008014,0.000000,1.000000,142,0.008066,0.000001,0.000000,0.262335,11.144622,87.040077
5195,18.412836,9.689640,0.010233,0.000000,1.000000,96,0.010237,0.000001,0.000000,1.466981,11.555806,90.765405
5131,16.425291,9.691516,0.011657,0.000000,1.000000,82,0.011610,0.000001,0.000000,0.535989,11.447143,89.443271
5191,16.424025,9.691230,0.008026,0.000000,1.000000,143,0.008070,0.000001,0.000000,0.259508,11.253522,87.184970
5195,19.407078,9.688892,0.010233,0.000000,1.000000,97,0.010235,0.000001,0.000000,1.451163,11.668472,90.824481
5191,17.417698,9.690265,0.008035,0.000000,1.000000,144,0.008076,0.000001,0.000000,0.259386,11.367611,87.318447
5195,20.401569,9.688242,0.010233,0.000000,1.000000,98,0.010228,0.000001,0.000000,1.439123,11.775364,90.842719
5131,17.418821,9.690473,0.011648,0.000000,1.000000,84,0.011585,0.000001,0.000000,0.522684,11.724421,89.571258
5195,21.396128,9.687607,0.010233,0.000000,1.000000,99,0.010239,0.000001,0.000000,1.424093,11.901200,90.908563
5131,18.412649,9.689549,0.011638,0.000000,1.000000,85,0.011589,0.000001,0.000000,0.516627,11.880153,89.565071
5191,18.411736,9.689446,0.008041,0.000000,1.000000,146,0.008090,0.000001,0.000000,0.253748,11.588986,87.359186
5131,19.406866,9.688791,0.011631,0.000000,1.000000,86,0.011591,0.000001,0.000000,0.511955,12.033681,89.525725
5191,19.405928,9.688674,0.008048,0.000000,1.000000,147,0.008104,0.000001,0.000000,0.252193,11.712692,87.344580
5191,20.400259,9.687950,0.008055,0.000000,1.000000,148,0.008114,0.000001,0.000000,0.251692,11.828365,87.371387
5191,21.394770,9.687299,0.008061,0.000000,1.000000,149,0.008119,0.000001,0.000000,0.248815,11.937251,87.363157
5131,20.401329,9.688128,0.011626,0.000000,1.000000,89,0.011580,0.000001,0.000000,0.489108,12.470742,89.500736
5191,22.389423,9.686700,0.008067,0.000000,1.000000,150,0.008121,0.000001,0.000000,0.240569,12.040658,87.374800
5131,21.396122,9.687601,0.011621,0.000000,1.000000,90,0.011570,0.000001,0.000000,0.477018,12.613578,89.522987
5131,22.390810,9.687016,0.011616,0.000000,1.000000,91,0.011561,0.000001,0.000000,0.466679,12.755727,89.563205
5173,10.000000,10.000000,0.011651,0.027778,1.000000,66,0.011592,0.000001,0.000000,1.625974,10.104532,91.194789
5173,10.278078,9.883810,0.011610,0.008186,1.000000,67,0.011605,0.000001,0.000000,1.612121,10.256868,91.006534
5173,10.784083,9.777322,0.011606,0.001467,1.000000,69,0.011645,0.000001,0.000000,1.591768,10.572424,90.926573
5173,11.537665,9.717323,0.011641,0.000118,1.000000,70,0.011634,0.000001,0.000000,1.582235,10.703857,91.073908
5173,12.462686,9.699064,0.011634,0.000004,1.000000,71,0.011625,0.000001,0.000000,1.575266,10.836528,91.017316
5173,13.448070,9.695730,0.011627,0.000001,1.000000,72,0.011608,0.000001,0.000000,1.568923,10.961016,91.028625
5177,10.000000,10.000000,0.011379,0.027778,1.000000,68,0.011483,0.000001,0.000000,0.829606,10.064065,90.123626
5158,10.000000,10.000000,0.011284,0.027778,1.000000,67,0.011194,0.000001,0.000000,1.300695,10.143842,90.199685
5173,14.439425,9.693965,0.011619,0.000000,1.000000,73,0.011620,0.000001,0.000000,1.559762,11.113199,91.176217
5179,10.000000,10.000000,0.012321,0.027778,1.000000,63,0.011871,0.000001,0.000000,1.466295,10.158496,90.730957
5158,10.278078,9.883810,0.011221,0.008186,1.000000,68,0.011223,0.000001,0.000000,1.293895,10.316634,89.943311
5173,15.431911,9.692533,0.011619,0.000000,1.000000,74,0.011631,0.000001,0.000000,1.547946,11.265057,91.013077
5177,10.278106,9.883837,0.011452,0.008186,1.000000,70,0.011508,0.000001,0.000000,0.837019,10.392879,89.816298
5179,10.278106,9.883837,0.012003,0.008186,1.000000,64,0.011881,0.000001,0.000000,1.457097,10.318743,90.474168
5158,10.784083,9.777322,0.011222,0.001467,1.000000,69,0.011245,0.000001,0.000000,1.279035,10.483373,89.907438
5173,16.425129,9.691389,0.011622,0.000000,1.000000,75,0.011639,0.000001,0.000000,1.532098,11.413305,91.018216
