id,z,znoise,tau
3015,13.364610,1.558140,33.234597
3049,11.559103,2.927066,19.015857
3051,15.464580,3.221592,-184.266617
3015,13.261068,1.556160,32.769451
3049,11.641567,2.923679,19.542078
3051,15.510340,3.229983,-178.677128
3015,13.274010,1.550748,32.823038
3049,11.702837,2.918561,19.932534
3051,15.634609,3.239050,-161.686722
3015,13.126186,1.541689,32.175118
3049,11.765995,2.903649,20.335988
3051,15.666278,3.226767,-159.794492
3015,13.292905,1.522123,32.896737
3049,11.766929,2.889280,20.274640
3051,15.638683,3.217383,-165.996026
3015,13.585233,1.503504,34.223440
3049,11.816513,2.883525,20.631265
3051,15.755550,3.224486,-152.552610
3015,13.759677,1.497796,35.078558
3049,11.889106,2.887367,21.196459
3051,15.971338,3.249994,-132.482901
3015,14.127897,1.492634,36.854790
3049,11.900274,2.899582,21.337779
3051,16.072448,3.283252,-123.669587
3015,14.381446,1.494298,38.141513
3049,11.889938,2.910080,21.294767
3051,16.199828,3.309546,-114.637792
3015,14.421390,1.501470,38.342694
3049,11.916432,2.921999,21.561269
3051,16.262052,3.315451,-110.525303
3015,14.184180,1.510333,37.072659
3049,11.842661,2.912129,20.915480
3051,16.031699,3.280085,-124.348763
3015,14.333332,1.509874,37.722943
3049,11.700609,2.902845,19.768971
3051,15.812952,3.256220,-142.247846
3015,14.311799,1.508129,37.572201
3049,11.731902,2.898344,20.028083
3051,15.763400,3.242624,-146.703070
3015,14.213515,1.503848,37.043377
3049,11.720998,2.887031,19.940185
3051,15.641808,3.222365,-161.225732
3015,14.657947,1.518043,39.339043
3049,11.752754,2.920036,20.271601
3051,15.896783,3.269950,-132.230162
3015,15.131683,1.550818,41.989785
3049,11.824855,2.975203,20.969627
3051,16.240278,3.341920,-108.435859
3015,15.527565,1.568542,44.327491
3049,11.869395,3.011493,21.490082
3051,16.487067,3.386055,-96.240128
3015,15.930120,1.542741,46.693796
3049,11.707645,2.985091,20.196825
3051,16.160919,3.341715,-109.691550
3015,16.134335,1.517566,47.948499
3049,11.606498,2.953354,19.444826
3051,15.901062,3.292121,-125.056780
3015,16.613397,1.519804,51.307429
3049,11.678699,2.978094,20.133413
3051,16.274715,3.332871,-102.241862
3015,16.228007,1.521205,48.586770
3049,11.684057,2.961836,20.185419
3051,16.088917,3.295676,-111.210416
3015,15.811183,1.517328,45.851570
3049,11.780430,2.947290,20.990672
3051,15.923865,3.249661,-121.387818
3015,16.365075,1.517995,49.532156
3049,11.909445,2.979655,22.255029
3051,16.246864,3.292428,-102.230475
3015,16.925504,1.517700,53.604720
3049,11.995860,3.006086,23.189257
3051,16.640672,3.340344,-87.472278
3015,16.985429,1.503971,54.012235
3049,11.917521,2.984383,22.481215
3051,16.483986,3.319476,-92.050065
3015,17.376623,1.495068,57.024033
3049,11.890361,2.984873,22.285183
3051,16.437363,3.323873,-93.348278
3015,18.232742,1.514266,64.608927
3049,12.086791,3.052667,24.367347
3051,16.982626,3.420236,-78.105810
3015,18.177312,1.527702,64.029571
3049,12.126988,3.067077,24.831618
3051,16.872697,3.425018,-80.173137
3015,17.909467,1.523646,61.500168
3049,12.084692,3.047746,24.390493
3051,16.522143,3.381434,-89.240484
3015,18.137759,1.517245,63.484689
3049,11.985702,3.039798,23.447603
3051,16.381729,3.367823,-93.641307
3015,18.476804,1.521922,66.774940
3049,12.049273,3.061952,24.185954
3051,16.646849,3.395546,-85.206501
3015,18.831185,1.528159,70.361316
3049,12.082687,3.085365,24.635390
3051,16.666445,3.410468,-84.322801
3015,18.869171,1.537838,70.744752
3049,12.106568,3.095213,24.931394
3051,16.483891,3.400906,-89.325511
3015,19.001228,1.516211,72.071504
3049,12.005279,3.067459,23.922030
3051,16.285298,3.364572,-95.992242
3015,19.864671,1.494889,82.350739
3049,12.217716,3.092281,26.371656
3051,16.710505,3.402612,-82.421975
3015,19.626594,1.484778,79.419647
3049,12.360096,3.082625,28.082306
3051,16.590704,3.370471,-85.447503
3015,19.190410,1.491816,74.374363
3049,12.421158,3.076288,28.849816
3051,16.409689,3.342967,-90.900644
3015,20.080332,1.498186,85.442474
3049,12.571922,3.128896,31.078049
3051,16.936250,3.429361,-77.192830
3015,20.829604,1.476941,96.213352
3049,12.395590,3.120203,28.841728
3051,17.057650,3.455903,-74.749886
3015,20.505555,1.463358,91.160423
3049,12.280399,3.083317,27.368114
3051,16.663779,3.407499,-83.249387
3015,21.842352,1.476271,114.111949
3049,12.631415,3.177127,32.325876
3051,17.322649,3.529597,-70.231090
3015,21.126699,1.495251,101.297658
3049,12.803740,3.184144,34.985670
3051,17.102987,3.499645,-73.747581
3015,22.271528,1.514194,123.567780
3049,13.038054,3.268224,39.435962
3051,17.804834,3.600512,-64.273845
3015,23.848639,1.545544,167.169569
3049,13.322800,3.387953,45.927743
3051,18.427002,3.746251,-58.820226
3015,23.119549,1.580672,145.437891
3049,13.510245,3.411446,50.401655
3051,18.271018,3.754618,-60.195709
3015,22.499338,1.578241,129.534730
3049,13.423270,3.374557,47.439049
3051,17.512020,3.692337,-68.262164
3015,22.041410,1.568820,119.693321
3049,13.540240,3.353721,49.762312
3051,17.350750,3.672153,-71.210689
3015,22.749900,1.559958,136.962260
3049,13.834462,3.396032,58.101290
3051,18.100573,3.758743,-62.964115
3015,23.211822,1.547380,150.290562
3049,13.860725,3.405472,58.131395
3051,18.440285,3.810254,-60.644583
3015,22.977213,1.543247,144.245652
3049,14.108343,3.404683,65.856023
3051,18.241697,3.789462,-62.832327
3015,23.150120,1.517806,149.216924
3049,14.134307,3.380785,65.274986
3051,17.760411,3.738073,-68.618915
3015,24.496855,1.503078,198.918380
3049,14.511802,3.442910,81.721538
3051,18.344491,3.821236,-63.014641
3015,24.338016,1.497665,193.318520
3049,14.699828,3.442088,90.228143
3051,18.287301,3.792832,-64.301341
3015,24.463376,1.483628,199.465923
3049,14.596659,3.420633,81.240106
3051,17.944777,3.740528,-68.884133
3015,26.094987,1.477886,305.515338
3049,14.804820,3.491601,91.866867
3051,18.849784,3.852356,-60.907194
3015,25.396245,1.488867,254.096838
3049,14.934663,3.479474,96.487536
3051,18.528058,3.778042,-64.455895
3015,26.263403,1.497814,327.676865
3049,14.998194,3.521715,97.678355
3051,18.851203,3.815925,-62.455715
3015,26.837723,1.490819,397.615847
3049,14.804756,3.517743,82.495606
3051,18.557711,3.791761,-65.818605
3015,26.873178,1.487103,408.675338
3049,14.996593,3.522770,90.315061
3051,18.625047,3.765610,-66.204496
3015,27.275743,1.483634,487.211720
3049,15.269023,3.547893,105.697909
3051,19.075649,3.782262,-63.175781
3015,27.125669,1.483476,466.375871
3049,15.296854,3.537715,102.782906
3051,18.959669,3.751595,-65.174804
3015,28.189125,1.475738,805.630135
3051,19.516086,3.839768,-61.618045
3015,26.976457,1.489447,456.768790
3051,19.089907,3.804608,-66.007192
3015,28.095561,1.502342,813.153855
3015,26.762459,1.506679,432.517857
3051,18.898211,3.859106,-70.232569
3015,27.117923,1.504426,512.112866
3051,19.652392,3.944815,-64.256623
3015,25.050018,1.481998,258.985078
3051,19.172510,3.795559,-69.905078
3015,25.307274,1.430190,280.601311
3051,19.107862,3.748520,-71.738811
3015,25.371543,1.419671,288.572812
3051,19.108780,3.746622,-72.980011
3015,24.050682,1.448416,206.258450
3051,18.898272,3.716991,-77.334527
3015,24.373294,1.424293,225.464607
3051,19.069164,3.731727,-76.055236
3015,25.140174,1.389708,279.963818
3051,19.463490,3.751293,-72.105821
3015,25.071796,1.390067,275.839708
3051,19.008101,3.710523,-79.233276
3015,24.728900,1.399932,253.493965
3051,19.275095,3.716998,-76.599041
3015,22.384392,1.377924,146.895088
3051,18.014515,3.493963,-108.854719
3015,22.822636,1.326554,161.572222
3051,18.460478,3.471256,-96.202047
3015,23.883216,1.300304,206.949466
3051,18.679396,3.486360,-91.654030
3015,25.489116,1.306470,330.191555
3051,19.714188,3.620790,-75.348295
3015,25.475230,1.322040,334.185292
3051,19.755202,3.631574,-76.269787
3015,25.806659,1.301663,380.992171
3051,20.118488,3.642486,-73.415044
3015,24.574040,1.281375,259.967884
3051,19.470274,3.505889,-84.026866
3015,24.220686,1.272406,238.741480
3051,19.660108,3.465881,-82.842593
3015,23.853394,1.290374,219.295984
3051,19.502355,3.433774,-87.373725
3015,24.669567,1.281110,278.258943
3051,20.042750,3.467961,-80.128328
3015,24.085625,1.248935,238.276599
3051,19.603784,3.363977,-89.343544
3015,24.354950,1.212771,260.462387
3051,20.047452,3.355966,-83.556722
3015,23.528459,1.219147,210.727589
3051,19.606416,3.311725,-94.206048
3051,20.177555,3.413493,-85.321621
3051,19.950186,3.398495,-91.342799
3051,20.571830,3.428176,-82.658735
3051,20.366877,3.387972,-87.871001
3051,21.226009,3.528385,-77.459525
3051,20.816082,3.492384,-83.993286
3051,21.533636,3.554893,-76.666140
3051,20.979635,3.475394,-84.877795
3051,22.291205,3.649277,-72.323367
3051,22.374415,3.679980,-72.758465
3051,32.534852,4.280401,-70.510032
3051,32.699972,4.309583,-70.295198
3051,42.091721,4.197654,-80.230660
3051,41.855977,4.177767,-80.735152
3051,43.636538,4.218157,-81.097856
3051,44.646194,4.206018,-82.285176
3051,45.776309,4.290680,-83.076557
3051,44.698076,4.212238,-83.808539
3051,46.311536,4.292071,-83.709794
3051,53.805226,4.405829,-91.976444
3051,53.568114,4.409884,-92.228282
3051,59.538435,4.468181,-97.293119
3051,59.140642,4.434354,-97.450698
3051,58.828687,4.412744,-97.636744
3051,59.468920,4.435222,-97.992760
3051,60.488904,4.460753,-98.469056
3051,60.529310,4.452503,-98.729652
3051,59.463813,4.421318,-98.725166
3051,58.569997,4.396816,-98.832623
3051,58.309336,4.387033,-99.063283
3051,59.118025,4.429108,-99.381881
3051,59.911581,4.459873,-99.750997
3051,59.819377,4.447372,-100.002403
3051,60.079008,4.452178,-100.326023
3051,59.689679,4.430357,-100.538846
3051,59.812196,4.419751,-100.848438
3051,59.546800,4.378411,-101.141675
3051,59.348192,4.352419,-101.310574
3051,58.724509,4.292979,-101.484251
3051,58.791619,4.259172,-101.784037
3051,60.351416,4.300866,-102.139739
3051,60.694736,4.279193,-102.464732
3051,60.959869,4.263723,-102.709590
3051,59.945791,4.221995,-102.876638
3051,61.200555,4.283869,-103.237369
3051,61.764743,4.337085,-103.522321
3051,62.189698,4.374603,-103.828159
3051,61.625538,4.363081,-104.033244
3051,61.232369,4.356674,-104.278321
3051,61.905005,4.400004,-104.582110
3051,63.840358,4.479027,-105.122194
3051,64.900936,4.513471,-105.555202
3051,65.166957,4.504541,-105.831869
3051,64.964692,4.458459,-106.012879
3618,43.728537,0.801064,-193.306914
3618,43.113516,0.820467,-209.033313
3618,41.000919,0.880038,-292.716556
3618,43.724145,0.832874,-202.158736
3618,40.674280,0.904574,-333.568783
3618,44.157948,0.875285,-198.830594
3618,43.779153,0.902328,-209.232083
3618,47.999216,0.788183,-156.477394
3618,45.953766,0.859205,-178.119933
3618,46.266982,0.875576,-176.178872
3618,44.346223,0.890419,-210.354807
3618,47.996151,0.835658,-162.431160
3618,46.254031,0.881014,-182.685352
3618,47.362196,0.866314,-171.485774
3618,45.362993,0.901608,-201.453955
3618,46.742529,0.838379,-183.090195
3556,197.602581,1.050638,-271.708956
3618,45.423208,0.848229,-207.190547
3618,48.185056,0.792669,-170.735308
3618,48.587189,0.807749,-168.380293
3618,48.996570,0.816421,-166.209759
3618,52.002350,0.735050,-148.285096
3618,50.425558,0.786086,-158.243735
3618,50.864649,0.782301,-156.657831
3618,52.868292,0.760676,-148.155587
3618,52.916248,0.743570,-150.938435
3618,54.046970,0.724568,-146.920700
3618,51.805134,0.765859,-159.239910
3618,54.024235,0.717006,-149.019056
3618,53.999388,0.694947,-150.222808
3556,201.849652,1.032165,-277.319560
3618,51.556287,0.754162,-164.736406
3618,52.884834,0.749596,-157.390725
3556,202.514862,1.013966,-278.083260
3618,51.979465,0.784240,-164.042119
3556,198.230985,0.946297,-275.225096
3618,50.776010,0.824188,-174.654612
3556,200.014816,0.982013,-276.664097
3618,52.359938,0.782121,-164.008808
3556,203.432156,1.035581,-279.266225
3618,54.286907,0.735795,-154.410437
3556,198.958900,0.973202,-276.255942
3618,52.911322,0.753872,-162.947598
3556,203.499849,1.017986,-279.596793
3618,54.691824,0.743527,-154.357174
3556,203.336254,0.994353,-279.624219
3618,54.990086,0.750547,-153.959187
3556,201.818353,0.960171,-278.697197
3618,54.674738,0.769852,-156.335430
3556,207.815465,1.042828,-283.181620
3556,203.950932,0.961859,-280.535091
3618,56.443153,0.751162,-150.719144
3556,199.167689,0.880367,-277.334001
3618,54.535015,0.802715,-160.124456
3556,201.409971,0.903366,-279.047591
3618,55.565997,0.785490,-156.100419
3556,202.201827,0.910403,-279.761594
3618,55.777902,0.791410,-156.068118
3556,197.667403,0.841239,-276.792707
3618,53.873985,0.836698,-167.279206
3556,198.964078,0.859414,-277.851696
3618,54.706219,0.815202,-163.503892
3556,203.364465,0.912783,-281.076716
3618,56.647978,0.787963,-155.169785
3556,198.933297,0.807702,-278.150423
3618,54.976302,0.863102,-164.130973
3556,197.505704,0.749023,-277.325759
3618,55.425080,0.871897,-162.786881
3556,200.824904,0.749089,-279.724043
3618,57.584786,0.861667,-154.085289
3556,203.597401,0.730417,-281.808634
3556,200.493279,0.665194,-279.840163
3618,58.871126,0.893304,-151.426286
3618,59.177312,0.901192,-153.121849
3618,59.053585,0.915820,-154.391479
3618,59.369127,0.913677,-154.107858
3618,56.835676,0.961743,-165.557860
3618,58.664442,0.945925,-158.328656
3618,61.205374,0.901194,-151.037558
3618,58.190032,0.963052,-162.482760
3618,57.977323,0.966396,-164.382227
3618,57.874407,0.944107,-165.843406
3618,57.648331,0.934401,-167.949209
3618,55.752644,0.949737,-180.809564
3618,55.801098,0.919370,-182.111388
3618,57.107702,0.869142,-174.868457
3618,58.090170,0.829904,-170.702384
3618,55.643291,0.875935,-188.420063
3618,53.812846,0.906123,-209.249971
3618,53.447109,0.916682,-216.349678
3618,54.134421,0.920759,-209.404619
3618,54.274320,0.944115,-209.745331
3618,53.800845,0.961556,-218.434747
3618,52.529671,0.979446,-242.828908
3618,52.335658,0.956600,-250.398478
3618,53.309434,0.910301,-234.301053
3618,54.799205,0.838435,-214.542952
3618,56.588181,0.759923,-197.042256
3618,57.068276,0.733577,-194.355494
3618,55.459926,0.758501,-212.983609
3618,53.778093,0.805600,-241.198771
3618,53.338721,0.819860,-253.499394
3618,52.638664,0.822536,-274.497012
3618,52.397403,0.819633,-286.002364
3618,52.058929,0.821278,-301.954679
3618,53.213238,0.786198,-271.095504
3618,54.426840,0.753534,-247.353082
3618,55.421947,0.742185,-232.807186
3618,55.859478,0.726503,-228.758670
3618,57.126754,0.700359,-214.607623
3618,59.073954,0.677407,-197.653257
3618,61.111442,0.653076,-185.180343
3618,62.467134,0.661943,-179.000526
3618,63.508800,0.690011,-175.370944
3618,62.902955,0.751494,-179.059219
3618,61.941780,0.811279,-185.127970
3618,61.178138,0.842420,-191.126951
3618,61.479559,0.829206,-190.594909
3618,62.274737,0.800141,-187.172720
3618,63.945063,0.750425,-179.919508
3618,65.395938,0.708957,-174.894717
3618,68.064629,0.632291,-167.362975
3618,70.977096,0.567253,-161.636284
3618,68.076770,0.596778,-168.818778
3618,65.542160,0.600552,-178.129787
3618,63.291494,0.594314,-190.010074
3618,62.033826,0.571701,-199.469190
3618,63.426098,0.532887,-191.559288
3618,65.793646,0.478946,-180.768829
3618,66.034063,0.454674,-180.601984
3618,66.515203,0.433389,-179.483114
3618,67.118479,0.416196,-178.080112
3618,65.734764,0.464067,-184.593842
3618,64.320956,0.503174,-192.850926
3618,62.688059,0.543010,-204.952005
3618,63.005934,0.558462,-203.778274
3618,63.885720,0.564398,-198.924010
3618,65.556141,0.551874,-190.359322
3618,66.865086,0.531793,-184.998150
3618,68.414405,0.497614,-179.747022
3618,69.665680,0.484156,-176.307206
3618,70.276216,0.482377,-175.116200
3618,70.939613,0.484174,-173.868783
3618,70.803037,0.502319,-174.796274
3618,73.196016,0.485267,-169.847172
3618,75.143876,0.475736,-166.929664
3618,77.281927,0.444076,-164.504442
3618,76.488057,0.458596,-165.953537
3618,75.646312,0.469394,-167.631748
3618,74.958535,0.463259,-169.275050
3618,74.701507,0.464493,-170.185646
3618,73.784155,0.491076,-172.453066
3618,72.821371,0.521909,-175.119492
3618,70.921473,0.539844,-180.943125
3618,70.624152,0.555626,-182.504728
3618,72.433044,0.525440,-177.847911
3618,73.348476,0.494508,-176.212681
3618,72.145511,0.490065,-180.046586
3618,72.481492,0.453590,-179.953562
3618,72.135347,0.448182,-181.619900
3618,73.414526,0.410511,-178.869005
3618,75.286727,0.384321,-175.252812
3618,73.065139,0.443949,-181.110165
3618,71.585709,0.472926,-186.388523
3618,70.626790,0.473511,-190.803006
3618,70.310877,0.456728,-193.068253
3618,70.149312,0.439686,-194.750984
3618,71.845673,0.387473,-189.080879
3618,73.552789,0.327648,-184.516626
3618,73.650604,0.330636,-184.941911
3618,73.783216,0.332314,-185.341726
3618,74.126603,0.341621,-185.117806
3618,74.428274,0.355638,-185.005312
3618,75.960085,0.338575,-181.899577
3618,76.898709,0.356318,-180.509108
3618,78.442721,0.354989,-178.164215
3618,79.278935,0.336325,-177.452271
3618,78.962213,0.368826,-178.590254
3618,78.752733,0.409325,-179.573219
3618,80.100513,0.411048,-177.863751
3618,80.049375,0.413539,-178.572381
3618,82.350882,0.387618,-175.928533
3618,84.047395,0.358605,-174.632763
3618,83.253895,0.374365,-175.949450
3618,80.751535,0.395237,-179.924870
3618,77.496967,0.436101,-187.090957
3618,75.647817,0.469026,-192.925162
3618,75.410074,0.474544,-194.491310
3618,76.215045,0.457899,-192.787314
3618,78.376380,0.425453,-187.836854
3618,78.980091,0.423656,-187.238889
3618,78.707212,0.427510,-188.718735
3618,77.264597,0.438382,-193.299180
3618,76.575283,0.440479,-196.305541
3618,79.670737,0.361285,-188.821095
3618,83.115371,0.263777,-183.202519
3618,83.814267,0.217599,-182.822085
3618,83.811598,0.184887,-183.532178
3618,83.209028,0.195045,-185.081720
3618,83.007403,0.211058,-186.008663
3618,84.037898,0.189570,-185.013674
3618,85.398599,0.177998,-183.723887
3618,84.986103,0.213642,-184.837761
3618,82.887167,0.277891,-188.829673
3618,81.738590,0.334662,-192.595200
3618,82.189077,0.321781,-192.436058
3618,82.747703,0.298900,-191.997579
3618,83.300332,0.282745,-191.560138
3618,84.165380,0.269839,-190.606337
3618,84.778930,0.274647,-190.201735
3618,83.586965,0.312098,-192.984300
3618,82.198849,0.344338,-196.698065
3618,81.688928,0.366576,-198.743470
3618,82.703944,0.368583,-197.141821
3618,85.397620,0.319673,-192.610247
3618,86.657106,0.285972,-191.263552
3618,85.064942,0.323837,-194.558068
3618,82.875634,0.357767,-199.956498
3618,83.054519,0.356340,-200.294152
3618,84.663180,0.301627,-197.565784
3618,86.897508,0.228080,-194.245641
3618,85.741632,0.216439,-196.982095
3618,83.330416,0.228434,-203.083770
3618,82.077236,0.212355,-207.383011
3618,83.178476,0.147853,-205.228552
3618,85.122294,0.107567,-201.301604
3618,86.400012,0.093129,-199.429402
3618,85.669219,0.135388,-201.626677
3618,83.744188,0.198444,-207.099645
3618,82.679265,0.250514,-211.076228
3618,82.833915,0.270774,-211.477147
3618,83.732968,0.289470,-209.507905
3618,85.878140,0.259628,-204.789031
3618,88.268558,0.231497,-200.550707
3618,87.328636,0.244540,-202.992571
3618,86.695382,0.235692,-205.107863
3618,87.967865,0.190226,-203.253226
3618,90.222798,0.137445,-199.999622
3618,88.221102,0.157952,-204.274649
3618,86.635223,0.175002,-208.454797
3618,89.312512,0.124474,-203.494306
3618,89.590781,0.133976,-203.598080
3618,86.018122,0.223960,-212.313203
3618,86.819232,0.211088,-211.190625
